"cash surplus","cash surplus(t-1)","consumer price inflation","consumer price inflation(t-1)","exports goods and services growth","exports goods and services growth(t-1)","import goods and services growth","import goods and services growth(t-1)","foreign direct investment inflows","foreign direct investment inflows(t-1)","gross savings","gross savings(t-1)","labour participation","labour participation(t-1)","secondary school","secondary school(t-1)","unemployment","unemployment(t-1)","vulnerable employment","vulnerable employment(t-1)","gdp growth","gdp growth(t-1)","gdp growth(t+1)"
-0.7517277572348378,-0.8225431871256154,-0.7517277572348378,-0.8225431871256154,-0.8520571896925704,-0.870290689504925,-0.8520571896925704,-0.870290689504925,0.48143430702318923,1,0.48143430702318923,1,0.4519580727330341,0.6765681207906431,0.4519580727330341,0.6765681207906431,-0.12900543253698515,-0.1547041971388723,-0.12900543253698515,-0.1547041971388723,-0.9473437177893856,-1,-0.8946874355787723
-0.6809123273440602,-0.7517277572348378,-0.6809123273440602,-0.7517277572348378,-0.833823689872417,-0.8520571896925704,-0.833823689872417,-0.8520571896925704,-0.03713138595834209,0.48143430702318923,-0.03713138595834209,0.48143430702318923,0.2273480246717119,0.4519580727330341,0.2273480246717119,0.4519580727330341,-0.10330666793509813,-0.12900543253698515,-0.10330666793509813,-0.12900543253698515,-0.8946874355787723,-0.9473437177893856,-0.7336417224602617
-0.7060272407933891,-0.6809123273440602,-0.7060272407933891,-0.6809123273440602,-0.8918799574369056,-0.833823689872417,-0.8918799574369056,-0.833823689872417,0.38740317509377054,-0.03713138595834209,0.38740317509377054,-0.03713138595834209,0.2799723440908144,0.2273480246717119,0.2799723440908144,0.2273480246717119,-0.09340657480272285,-0.10330666793509813,-0.09340657480272285,-0.10330666793509813,-0.7336417224602617,-0.8946874355787723,-0.5725960093541989
-0.7311421542427179,-0.7060272407933891,-0.7311421542427179,-0.7060272407933891,-0.9499362250013943,-0.8918799574369056,-0.9499362250013943,-0.8918799574369056,0.8119377361458837,0.38740317509377054,0.8119377361458837,0.38740317509377054,0.3325966635099169,0.2799723440908144,0.3325966635099169,0.2799723440908144,-0.08350648167034758,-0.09340657480272285,-0.08350648167034758,-0.09340657480272285,-0.5725960093541989,-0.7336417224602617,-0.35618132963437377
-0.6444967448201087,-0.7311421542427179,-0.6444967448201087,-0.7311421542427179,-0.8749952801624479,-0.9499362250013943,-0.8749952801624479,-0.9499362250013943,0.8018162578048746,0.8119377361458837,0.8018162578048746,0.8119377361458837,0.6230252214105081,0.3325966635099169,0.6230252214105081,0.3325966635099169,-0.15518440187869476,-0.08350648167034758,-0.15518440187869476,-0.08350648167034758,-0.35618132963437377,-0.5725960093541989,-0.13976664990210108
-0.5578513354054031,-0.6444967448201087,-0.5578513354054031,-0.6444967448201087,-0.8000543353235015,-0.8749952801624479,-0.8000543353235015,-0.8749952801624479,0.7916947794591449,0.8018162578048746,0.7916947794591449,0.8018162578048746,0.9134537793110991,0.6230252214105081,0.9134537793110991,0.6230252214105081,-0.22686232212499713,-0.15518440187869476,-0.22686232212499713,-0.15518440187869476,-0.13976664990210108,-0.35618132963437377,0.02855631480311227
-0.43545121814540544,-0.5578513354054031,-0.43545121814540544,-0.5578513354054031,-0.6936680966854414,-0.8000543353235015,-0.6936680966854414,-0.8000543353235015,0.784569530163659,0.7916947794591449,0.784569530163659,0.7916947794591449,0.8892126975644823,0.9134537793110991,0.8892126975644823,0.9134537793110991,-0.1886425267505365,-0.22686232212499713,-0.1886425267505365,-0.22686232212499713,0.02855631480311227,-0.13976664990210108,0.19687927952077144
-0.31305110089331156,-0.43545121814540544,-0.31305110089331156,-0.43545121814540544,-0.5872818580473813,-0.6936680966854414,-0.5872818580473813,-0.6936680966854414,0.777444280868173,0.784569530163659,0.777444280868173,0.784569530163659,0.8649716158178655,0.8892126975644823,0.8649716158178655,0.8892126975644823,-0.15042273137607587,-0.1886425267505365,-0.15042273137607587,-0.1886425267505365,0.19687927952077144,0.02855631480311227,0.2848921043395056
-0.29393681878357036,-0.31305110089331156,-0.29393681878357036,-0.31305110089331156,-0.667708315960322,-0.5872818580473813,-0.667708315960322,-0.5872818580473813,0.6906869985410509,0.777444280868173,0.6906869985410509,0.777444280868173,0.5589587927032416,0.8649716158178655,0.5589587927032416,0.8649716158178655,0.11480940945933749,-0.15042273137607587,0.11480940945933749,-0.15042273137607587,0.2848921043395056,0.19687927952077144,0.3729049291706861
-0.2748225366738293,-0.29393681878357036,-0.2748225366738293,-0.29393681878357036,-0.7481347738732627,-0.667708315960322,-0.7481347738732627,-0.667708315960322,0.603929716213929,0.6906869985410509,0.603929716213929,0.6906869985410509,0.2529459695886176,0.5589587927032416,0.2529459695886176,0.5589587927032416,0.3800415502947512,0.11480940945933749,0.3800415502947512,0.11480940945933749,0.3729049291706861,0.2848921043395056,0.5778502374707521
